Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Yatırıma_Uygunluk,Takas,Banyo_Sayısı,Oda_Buyuklugu,Banyo_Orani,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma,Isıtma_Tipi_Bilinmiyor,Kullanım_Durumu_Kiracı Oturuyor,Kullanım_Durumu_Mülk Sahibi Oturuyor,Kullanım_Durumu_Bilinmiyor,Tapu_Durumu_Bilinmiyor,Tapu_Durumu_Hisseli Tapu,Tapu_Durumu_Kat Mülkiyeti,Tapu_Durumu_Kat İrtifakı,Tapu_Durumu_Müstakil Tapulu,Tapu_Durumu_nan
60,65.0,3.0,1.0,2,7.5,755000.0,hatay,3,1,2,1.0,20.0,0.3333333333333333,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
175,200.0,4.0,11.0,1,7.5,6500000.0,hatay,12,0,2,2.0,43.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
145,170.0,3.0,0.0,0,7.5,2100000.0,hatay,5,0,2,2.0,48.333333333333336,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
170,180.0,5.0,0.0,1,0.0,2350000.0,hatay,9,0,2,2.0,34.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
250,481.0,5.0,,1,21.0,9400000.0,hatay,2,1,2,2.0,50.0,0.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
175,190.0,4.0,8.0,1,3.0,5000000.0,hatay,11,1,2,2.0,43.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100,110.0,2.0,0.0,2,4.0,1750000.0,hatay,6,1,2,1.0,50.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
110,121.0,4.0,,2,21.0,8500000.0,hatay,3,1,2,2.0,27.5,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,175.0,4.0,7.0,1,4.0,4900000.0,hatay,10,1,2,2.0,41.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
120,134.0,4.0,2.0,1,7.5,5900000.0,hatay,3,1,2,2.0,30.0,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
135,150.0,4.0,1.0,0,21.0,5000000.0,hatay,4,1,2,1.0,33.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
110,120.0,4.0,2.0,1,0.0,3000000.0,hatay,2,1,1,1.0,27.5,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120,150.0,4.0,1.0,1,3.0,7000000.0,hatay,4,1,1,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
148,180.0,4.0,1.0,1,7.5,11500000.0,hatay,4,1,2,2.0,37.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150,165.0,3.0,1.0,1,7.5,11750000.0,hatay,2,1,2,2.0,50.0,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
120,150.0,4.0,1.0,1,3.0,7300000.0,hatay,4,1,2,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
150,160.0,6.0,,1,21.0,11250000.0,hatay,3,1,2,3.0,25.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
180,200.0,5.0,3.0,1,0.0,2800000.0,hatay,4,0,2,2.0,36.0,0.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
145,160.0,4.0,1.0,1,1.0,3850000.0,hatay,3,1,2,2.0,36.25,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
155,165.0,4.0,,1,13.0,1200000.0,hatay,1,0,2,1.0,38.75,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
130,134.0,4.0,3.0,2,18.0,6100000.0,hatay,3,1,2,1.0,32.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
300,320.0,5.0,,1,7.5,19785000.000000037,hatay,3,1,2,2.0,60.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
500,540.0,4.0,,0,21.0,5950000.0,hatay,3,1,2,2.0,125.0,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
175,200.0,5.0,2.0,0,4.0,7850000.0,hatay,4,1,0,2.0,35.0,0.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
140,160.0,4.0,1.0,1,7.5,2550000.0,hatay,7,0,2,2.0,35.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
280,360.0,6.0,3.0,1,7.5,17650000.0,hatay,4,1,2,5.0,46.666666666666664,0.8333333333333334,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
225,250.0,5.0,1.0,0,7.5,11250000.0,hatay,4,1,2,2.0,45.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
120,130.0,4.0,3.0,1,2.0,6800000.0,hatay,3,1,2,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
500,700.0,7.0,,2,7.5,19785000.000000037,hatay,3,1,2,3.0,85.71428571428571,0.42857142857142855,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
229,230.0,4.0,,0,21.0,4250000.0,hatay,2,0,1,5.0,32.5,0.3333333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
109,110.0,3.0,2.0,1,7.5,2500000.0,hatay,4,0,2,2.0,36.333333333333336,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
140,150.0,4.0,4.0,1,18.0,2600000.0,hatay,4,0,2,1.0,35.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
180,200.0,5.0,3.0,1,21.0,6500000.0,hatay,3,0,2,2.0,36.0,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
140,150.0,4.0,1.0,1,21.0,3000000.0,hatay,4,0,2,1.0,35.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
100,110.0,3.0,5.0,1,21.0,1300000.0,hatay,5,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100,110.0,3.0,3.0,1,13.0,1450000.0,hatay,3,0,1,1.0,33.333333333333336,0.3333333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
160,170.0,4.0,3.0,0,7.5,3000000.0,hatay,5,0,2,1.0,40.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
60,65.0,2.0,4.0,1,2.0,1200000.0,hatay,4,0,2,1.0,30.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100,110.0,3.0,3.0,1,21.0,1350000.0,hatay,3,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
125,130.0,4.0,,1,21.0,18000000.0,hatay,2,0,2,2.0,31.25,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
200,210.0,4.5,7.0,0,4.0,2800000.0,hatay,12,1,2,2.0,44.44444444444444,0.4444444444444444,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
400,836.1000000000022,4.0,,0,21.0,2500000.0,hatay,2,0,0,1.0,32.5,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,125.0,3.0,5.0,1,4.0,1620000.0,hatay,5,0,2,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
170,180.0,4.0,2.0,1,13.0,5000000.0,hatay,5,1,2,2.0,42.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
139,140.0,4.0,,1,21.0,2950000.0,hatay,1,0,2,1.0,34.75,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
75,95.0,3.0,3.0,0,7.5,2250000.0,hatay,5,0,0,1.0,25.0,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
155,165.0,4.0,3.0,0,2.0,4750000.0,hatay,5,0,0,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
155,165.0,4.0,1.0,0,7.5,3600000.0,hatay,4,0,0,1.0,38.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
100,105.0,4.0,3.0,1,2.0,3000000.0,hatay,4,1,1,1.0,25.0,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
180,200.0,4.0,,1,4.0,7200000.0,hatay,3,1,2,2.0,45.0,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
150,160.0,4.0,2.0,1,0.0,2250000.0,hatay,5,0,2,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,130.0,3.0,3.0,0,3.0,1750000.0,hatay,5,0,0,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
225,250.0,5.0,,0,7.5,16999000.0,hatay,3,0,0,3.0,45.0,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
130,135.0,4.0,2.0,1,21.0,2050000.0,hatay,5,1,2,1.0,32.5,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
164,165.0,4.0,4.0,1,0.0,2490000.0,hatay,11,0,2,2.0,41.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
130,140.0,4.0,0.0,0,0.0,2950000.0,hatay,2,0,2,1.0,32.5,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
140,150.0,6.0,,0,3.0,920000.0,hatay,4,0,0,3.0,23.333333333333332,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
86,95.0,3.0,3.0,0,7.5,2200000.0,hatay,5,0,0,1.0,28.666666666666668,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,50.0,2.0,2.0,1,1.0,1100000.0,hatay,5,0,1,1.0,20.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40,50.0,2.0,4.0,1,0.0,1200000.0,hatay,5,0,1,1.0,20.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
85,90.0,2.0,0.0,1,18.0,1300000.0,hatay,3,1,2,1.0,42.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
64,65.0,3.0,3.0,2,7.5,875000.0,hatay,4,0,0,1.0,21.333333333333332,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
300,320.0,4.0,,1,7.5,12000000.0,hatay,2,0,2,2.0,75.0,0.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
120,125.0,4.0,2.0,1,7.5,2650000.0,hatay,5,0,2,2.0,30.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
90,100.0,3.0,2.0,1,4.0,2250000.0,hatay,5,1,2,2.0,30.0,0.6666666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
155,160.0,4.0,4.0,1,7.5,2480000.0,hatay,5,0,2,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
115,125.0,3.0,0.0,0,4.0,2000000.0,hatay,5,0,0,1.0,38.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
450,492.0,4.0,,1,18.0,12000000.0,hatay,3,1,2,3.0,32.5,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
125,135.0,4.0,2.0,0,13.0,1350000.0,hatay,5,0,0,1.0,31.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
180,220.0,4.0,2.0,0,7.5,2850000.0,hatay,5,0,0,2.0,45.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
165,170.0,4.0,4.0,1,7.5,2300000.0,hatay,4,0,2,2.0,41.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
90,100.0,3.0,0.0,0,13.0,1650000.0,hatay,7,0,2,1.0,30.0,0.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
300,330.0,9.0,,2,13.0,5500000.0,hatay,2,0,2,3.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
200,600.0,5.0,,1,1.0,15000000.0,hatay,2,1,2,2.0,40.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
160,200.0,4.0,2.0,1,7.5,7475000.0,hatay,4,1,2,2.0,40.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
140,160.0,4.0,3.0,1,7.5,2550000.0,hatay,4,1,2,1.0,35.0,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
135,145.0,4.0,2.0,0,13.0,1500000.0,hatay,5,0,0,1.0,33.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
150,160.0,4.0,2.0,1,0.0,1875000.0,hatay,5,0,2,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
250,265.0,5.0,,2,7.5,6300000.0,hatay,3,0,0,1.0,50.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
150,253.0,2.0,,1,21.0,4150000.0,hatay,2,0,1,3.0,75.0,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
220,240.0,5.0,,2,7.5,3500000.0,hatay,4,1,1,2.0,44.0,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
90,95.0,3.0,4.0,1,7.5,1440000.0,hatay,5,0,2,2.0,30.0,0.6666666666666666,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
100,120.0,3.0,4.0,1,4.0,2830000.0,hatay,5,0,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
155,175.0,4.0,8.0,1,0.0,3500000.0,hatay,11,0,2,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
205,225.0,5.0,3.0,1,3.0,2730000.0,hatay,4,0,2,2.0,41.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
85,90.0,3.0,1.0,0,0.0,2200000.0,hatay,4,0,0,1.0,28.333333333333332,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
155,165.0,4.0,1.0,0,3.0,2250000.0,hatay,5,0,0,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
130,135.0,4.0,4.0,0,13.0,1950000.0,hatay,5,0,0,2.0,32.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
165,180.0,4.0,10.0,1,7.5,4750000.0,hatay,11,1,2,2.0,41.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
50,55.0,3.0,2.0,2,7.5,735000.0,hatay,4,0,2,1.0,16.666666666666668,0.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
120,140.0,4.0,2.0,0,21.0,2500000.0,hatay,4,0,2,1.0,30.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
200,210.0,5.0,5.0,1,7.5,3350000.0,hatay,5,0,2,2.0,40.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
160,180.0,4.0,4.0,1,0.0,4500000.0,hatay,8,1,2,2.0,40.0,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
180,200.0,4.0,3.0,1,7.5,3500000.0,hatay,3,1,2,2.0,45.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
150,160.0,4.0,2.0,0,4.0,3500000.0,hatay,4,0,0,2.0,37.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
155,165.0,4.0,1.0,0,13.0,1650000.0,hatay,5,0,0,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
135,140.0,4.0,4.0,1,13.0,2400000.0,hatay,5,1,2,1.0,33.75,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,55.0,2.0,2.0,0,4.0,1250000.0,hatay,4,0,0,1.0,22.5,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
54,55.0,2.0,2.0,1,7.5,1050000.0,hatay,4,1,2,1.0,27.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100,110.0,3.0,4.0,2,18.0,1550000.0,hatay,5,0,1,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
240,250.0,4.5,3.0,1,0.0,5550000.0,hatay,3,1,2,2.0,53.333333333333336,0.4444444444444444,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
200,220.0,5.0,6.0,1,4.0,3999000.0,hatay,12,0,2,2.0,40.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
150,170.0,4.0,4.0,0,0.0,2000000.0,hatay,5,0,0,2.0,37.5,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
150,160.0,4.0,3.0,0,21.0,1550000.0,hatay,5,0,2,1.0,37.5,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
125,130.0,3.0,1.0,0,13.0,2000000.0,hatay,4,0,0,1.0,41.666666666666664,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
60,578.0,2.0,,0,7.5,1300000.0,hatay,1,1,0,1.0,30.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
150,155.0,4.0,5.0,1,13.0,1850000.0,hatay,5,0,1,1.0,37.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
155,165.0,4.0,2.0,1,18.0,1790000.0,hatay,5,0,2,1.0,38.75,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,120.0,3.0,4.0,1,4.0,1490000.0,hatay,4,1,2,1.0,36.666666666666664,0.3333333333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
45,50.0,2.0,3.0,1,0.0,1100000.0,hatay,5,0,1,1.0,22.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
125,150.0,4.0,3.0,1,2.0,3250000.0,hatay,4,0,2,1.0,31.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
140,145.0,4.0,3.0,1,18.0,3100000.0,hatay,4,1,1,1.0,35.0,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
300,368.0,4.0,,1,7.5,12000000.0,hatay,2,1,2,3.0,75.0,0.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
500,653.0,4.0,0.0,0,7.5,6000000.0,hatay,1,0,2,5.0,32.5,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45,48.0,2.0,4.0,1,3.0,1100000.0,hatay,5,0,2,1.0,22.5,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
145,155.0,4.0,4.0,1,7.5,3050000.0,hatay,5,1,2,1.0,36.25,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
185,200.0,4.0,2.0,1,7.5,2690000.0,hatay,5,0,1,2.0,46.25,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
110,120.0,4.0,0.0,2,13.0,8500000.0,hatay,2,0,0,1.0,27.5,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
220,380.0,4.0,0.0,2,13.0,12500000.0,hatay,2,1,0,2.0,55.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
172,185.0,4.0,3.0,0,7.5,2750000.0,hatay,5,0,0,2.0,43.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
90,100.0,4.0,,1,18.0,6500000.0,hatay,2,0,2,1.0,22.5,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
160,350.0,4.0,,1,21.0,7000000.0,hatay,2,1,2,1.0,40.0,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
238,250.0,5.0,4.0,1,7.5,5250000.0,hatay,4,1,2,2.0,47.6,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
130,600.0,4.0,,0,3.0,4000000.0,hatay,1,0,0,1.0,32.5,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
300,350.0,5.0,,0,21.0,19785000.000000037,hatay,3,0,0,3.0,60.0,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
135,145.0,4.0,2.0,1,3.0,3675000.0,hatay,3,1,0,2.0,33.75,0.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
150,165.0,4.0,6.0,1,7.5,3250000.0,hatay,7,1,2,2.0,37.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
145,150.0,4.0,3.0,1,7.5,3900000.0,hatay,5,1,2,1.0,36.25,0.25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
350,360.0,4.0,,1,13.0,14000000.0,hatay,2,1,2,1.0,87.5,0.25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
220,230.0,5.0,4.0,1,18.0,8000000.0,hatay,5,1,2,2.0,44.0,0.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
180,200.0,10.0,2.0,0,13.0,4300000.0,hatay,3,0,0,4.0,18.0,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
155,160.0,4.0,2.0,1,0.0,2150000.0,hatay,5,0,2,2.0,38.75,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
160,165.0,4.0,3.0,1,0.0,1950000.0,hatay,5,0,2,2.0,40.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
170,185.0,4.0,3.0,1,18.0,1850000.0,hatay,5,0,2,1.0,42.5,0.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
145,150.0,4.0,3.0,0,0.0,1800000.0,hatay,6,0,1,1.0,36.25,0.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
255,258.0,5.0,,1,7.5,4000000.0,hatay,5,1,2,3.0,51.0,0.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
120,130.0,4.0,4.0,1,18.0,1270000.0,hatay,5,1,2,1.0,30.0,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
100,110.0,3.0,4.0,2,13.0,1475000.0,hatay,4,1,2,1.0,33.333333333333336,0.3333333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
40,47.0,2.0,2.0,0,3.0,750000.0,hatay,4,0,0,1.0,15.5,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
125,135.0,4.0,2.0,0,21.0,1150000.0,hatay,3,1,0,1.0,31.25,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
174,183.0,4.5,2.0,1,13.0,4750000.0,hatay,3,1,2,1.0,38.666666666666664,0.2222222222222222,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
500,836.1000000000022,4.0,,1,18.0,1700000.0,hatay,2,1,1,1.0,624.75,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
125,135.0,4.0,0.0,1,13.0,1922500.0,hatay,5,0,2,1.0,31.25,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
